tripduration,starttime,stoptime,startstationid,startstationname,startstationlatitude,startstationlongitude,endstationid,endstationname,endstationlatitude,endstationlongitude,bikeid,usertype,birthyear,gender
525,10/1/2024 17:23,10/1/2024 17:31,Ah,Arnhem Centraal,51.985,5.898611,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,801,Subscriber,1977,1
310,10/1/2024 17:27,10/1/2024 17:32,Asd,Amsterdam Centraal,52.379189,4.899431,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1291,Subscriber,1979,1
599,10/1/2024 17:27,10/1/2024 17:37,115,Porter Square Station,42.387995,-71.119084,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,672,Subscriber,1971,1
335,10/1/2024 17:34,10/1/2024 17:39,Asd,Amsterdam Centraal,52.379189,4.899431,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,780,Subscriber,1988,1
538,10/1/2024 17:35,10/1/2024 17:44,141,Kendall Street,42.36356016,-71.08216792,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,797,Subscriber,1977,2
563,10/1/2024 17:37,10/1/2024 17:46,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,1296,Subscriber,1987,1
588,10/1/2024 17:40,10/1/2024 17:49,Ams,Amsterdam Amstel,52.346587,4.918684,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,1276,Subscriber,1968,1
137,10/1/2024 17:41,10/1/2024 17:43,143,EF - North Point Park,42.369885,-71.069957,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,641,Subscriber,1991,1
559,10/1/2024 17:42,10/1/2024 17:51,Asd,Amsterdam Centraal,52.379189,4.899431,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,1270,Subscriber,1974,1
368,10/1/2024 17:46,10/1/2024 17:52,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,891,Customer,1985,1
198,10/1/2024 17:48,10/1/2024 17:51,117,Binney St / Sixth St,42.366095,-71.086388,107,Ames St at Main St,42.3625,-71.08822,852,Subscriber,1986,1
302,10/1/2024 17:49,10/1/2024 17:54,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,1098,Subscriber,1977,1
499,10/1/2024 17:52,10/1/2024 18:00,Asd,Amsterdam Centraal,52.379189,4.899431,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,663,Subscriber,1969,1
455,10/1/2024 17:53,10/1/2024 18:00,Rtb,Rotterdam Blaak,51.920582,4.486082,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,780,Customer,1990,1
511,10/1/2024 17:53,10/1/2024 18:02,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,1005,Subscriber,1974,1
743,10/1/2024 17:55,10/1/2024 18:07,Asdz,Amsterdam Zuid,52.338602,4.871978,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,1103,Subscriber,1985,2
596,10/1/2024 17:55,10/1/2024 18:05,Ams,Amsterdam Amstel,52.346587,4.918684,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,732,Customer,1960,1
365,10/1/2024 18:05,10/1/2024 18:11,Asd,Amsterdam Centraal,52.379189,4.899431,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,873,Subscriber,1992,1
638,10/1/2024 18:06,10/1/2024 18:17,Rtb,Rotterdam Blaak,51.920582,4.486082,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,896,Customer,1982,1
436,10/1/2024 18:07,10/1/2024 18:14,Ah,Arnhem Centraal,51.985,5.898611,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,1282,Customer,1957,2
433,10/1/2024 18:08,10/1/2024 18:15,117,Binney St / Sixth St,42.366095,-71.086388,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,671,Customer,1987,1
866,10/1/2024 18:11,10/1/2024 18:26,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,883,Customer,1989,1
584,10/1/2024 18:12,10/1/2024 18:22,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,1139,Subscriber,1985,2
270,10/1/2024 18:15,10/1/2024 18:20,Ah,Arnhem Centraal,51.985,5.898611,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,796,Subscriber,1994,1
455,10/1/2024 18:17,10/1/2024 18:24,Asd,Amsterdam Centraal,52.379189,4.899431,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,852,Subscriber,1986,1
347,10/1/2024 18:18,10/1/2024 18:23,Asd,Amsterdam Centraal,52.379189,4.899431,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,897,Subscriber,1996,1
1180,10/1/2024 18:19,10/1/2024 18:39,Ah,Arnhem Centraal,51.985,5.898611,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,672,Subscriber,\N,0
1174,10/1/2024 18:19,10/1/2024 18:39,Ah,Arnhem Centraal,51.985,5.898611,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,740,Subscriber,\N,0
1134,10/1/2024 18:20,10/1/2024 18:39,Ah,Arnhem Centraal,51.985,5.898611,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,822,Subscriber,\N,0
1069,10/1/2024 18:21,10/1/2024 18:39,Ah,Arnhem Centraal,51.985,5.898611,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1080,Subscriber,\N,0
433,10/1/2024 18:22,10/1/2024 18:29,Ah,Arnhem Centraal,51.985,5.898611,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,767,Customer,1957,1
425,10/1/2024 18:22,10/1/2024 18:29,Ams,Amsterdam Amstel,52.346587,4.918684,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,755,Subscriber,1989,1
258,10/1/2024 18:23,10/1/2024 18:27,Ams,Amsterdam Amstel,52.346587,4.918684,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,736,Customer,1983,1
200,10/1/2024 18:26,10/1/2024 18:29,Asd,Amsterdam Centraal,52.379189,4.899431,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,682,Subscriber,1987,1
753,10/1/2024 18:34,10/1/2024 18:46,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,864,Subscriber,1982,1
148,10/1/2024 18:34,10/1/2024 18:36,Nm,Nijmegen Station,51.841111,5.854167,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,782,Subscriber,1983,1
645,10/1/2024 18:46,10/1/2024 18:57,Uto,Utrecht Overvecht,52.113333,5.111111,143,EF - North Point Park,42.369885,-71.069957,682,Customer,1979,1
399,10/1/2024 18:46,10/1/2024 18:53,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,742,Subscriber,1985,1
296,10/1/2024 18:56,10/1/2024 19:01,Ams,Amsterdam Amstel,52.346587,4.918684,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,673,Subscriber,1994,1
374,10/1/2024 19:00,10/1/2024 19:06,Ams,Amsterdam Amstel,52.346587,4.918684,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,656,Subscriber,1985,1
365,10/1/2024 19:08,10/1/2024 19:14,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,1271,Subscriber,1981,2
299,10/1/2024 19:08,10/1/2024 19:13,Uto,Utrecht Overvecht,52.113333,5.111111,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1100,Subscriber,1981,1
154,10/1/2024 19:11,10/1/2024 19:13,143,EF - North Point Park,42.369885,-71.069957,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,880,Subscriber,1984,1
274,10/1/2024 19:12,10/1/2024 19:17,Asdz,Amsterdam Zuid,52.338602,4.871978,107,Ames St at Main St,42.3625,-71.08822,647,Subscriber,1991,1
469,10/1/2024 19:13,10/1/2024 19:21,Rtb,Rotterdam Blaak,51.920582,4.486082,107,Ames St at Main St,42.3625,-71.08822,672,Subscriber,1984,1
330,10/1/2024 19:27,10/1/2024 19:32,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,1015,Subscriber,1982,1
637,10/1/2024 19:32,10/1/2024 19:43,Uto,Utrecht Overvecht,52.113333,5.111111,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,1004,Customer,1972,1
351,10/1/2024 19:35,10/1/2024 19:41,Ah,Arnhem Centraal,51.985,5.898611,115,Porter Square Station,42.387995,-71.119084,945,Subscriber,1984,1
284,10/1/2024 19:37,10/1/2024 19:42,Asdz,Amsterdam Zuid,52.338602,4.871978,107,Ames St at Main St,42.3625,-71.08822,1112,Subscriber,1993,1
287,10/1/2024 19:39,10/1/2024 19:44,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,1091,Subscriber,1989,2
638,10/1/2024 19:40,10/1/2024 19:51,Ah,Arnhem Centraal,51.985,5.898611,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1011,Subscriber,1984,1
478,10/1/2024 19:43,10/1/2024 19:51,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,143,EF - North Point Park,42.369885,-71.069957,1095,Subscriber,1987,1
332,10/1/2024 19:43,10/1/2024 19:49,Asdz,Amsterdam Zuid,52.338602,4.871978,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1077,Subscriber,1982,1
954,10/1/2024 19:49,10/1/2024 20:05,Asdz,Amsterdam Zuid,52.338602,4.871978,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,990,Customer,1978,2
575,10/1/2024 19:50,10/1/2024 20:00,Uto,Utrecht Overvecht,52.113333,5.111111,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,1023,Subscriber,1987,1
281,10/1/2024 19:52,10/1/2024 19:57,Asd,Amsterdam Centraal,52.379189,4.899431,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,647,Subscriber,1991,1
450,10/1/2024 19:52,10/1/2024 20:00,143,EF - North Point Park,42.369885,-71.069957,107,Ames St at Main St,42.3625,-71.08822,1295,Subscriber,1984,1
192,10/1/2024 20:01,10/1/2024 20:04,Asd,Amsterdam Centraal,52.379189,4.899431,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,893,Subscriber,1986,1
299,10/1/2024 20:03,10/1/2024 20:08,Ah,Arnhem Centraal,51.985,5.898611,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,1298,Subscriber,1989,1
243,10/1/2024 20:04,10/1/2024 20:08,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,1265,Customer,1962,1
891,10/1/2024 20:07,10/1/2024 20:22,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,800,Customer,1989,1
743,10/1/2024 20:07,10/1/2024 20:20,Asdz,Amsterdam Zuid,52.338602,4.871978,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,754,Subscriber,1985,1
210,10/1/2024 20:17,10/1/2024 20:20,Ah,Arnhem Centraal,51.985,5.898611,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,1313,Subscriber,1983,1
422,10/1/2024 20:45,10/1/2024 20:52,Rtd,Rotterdam Centraal,51.9225,4.467167,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,755,Customer,1990,1
275,10/1/2024 20:52,10/1/2024 20:57,Nm,Nijmegen Station,51.841111,5.854167,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,858,Customer,1982,1
953,10/1/2024 21:00,10/1/2024 21:16,Asdz,Amsterdam Zuid,52.338602,4.871978,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,647,Subscriber,1985,1
238,10/1/2024 21:05,10/1/2024 21:09,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,1296,Subscriber,1987,1
393,10/1/2024 21:05,10/1/2024 21:12,Asd,Amsterdam Centraal,52.379189,4.899431,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,948,Subscriber,1984,1
287,10/1/2024 21:32,10/1/2024 21:37,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,771,Subscriber,1991,1
381,10/1/2024 21:37,10/1/2024 21:44,Rtb,Rotterdam Blaak,51.920582,4.486082,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,1077,Subscriber,1984,1
303,10/1/2024 21:40,10/1/2024 21:45,Rtb,Rotterdam Blaak,51.920582,4.486082,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,755,Subscriber,1988,1
274,10/1/2024 21:46,10/1/2024 21:51,Ah,Arnhem Centraal,51.985,5.898611,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,1296,Customer,1990,1
246,10/1/2024 21:56,10/1/2024 22:00,Asd,Amsterdam Centraal,52.379189,4.899431,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1295,Subscriber,1988,1
237,10/1/2024 22:07,10/1/2024 22:10,Asd,Amsterdam Centraal,52.379189,4.899431,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,672,Customer,1978,1
131,10/1/2024 22:07,10/1/2024 22:09,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,647,Subscriber,1985,1
493,10/1/2024 22:12,10/1/2024 22:20,Asd,Amsterdam Centraal,52.379189,4.899431,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,1093,Subscriber,1983,2
935,10/1/2024 22:37,10/1/2024 22:52,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,860,Customer,1978,2
1133,10/1/2024 22:39,10/1/2024 22:57,Asdz,Amsterdam Zuid,52.338602,4.871978,107,Ames St at Main St,42.3625,-71.08822,671,Subscriber,1983,1
276,10/1/2024 23:07,10/1/2024 23:12,Asdz,Amsterdam Zuid,52.338602,4.871978,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,1011,Subscriber,1991,1
424,10/1/2024 23:17,10/1/2024 23:24,Rtb,Rotterdam Blaak,51.920582,4.486082,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,961,Customer,1990,1
489,10/1/2024 23:35,10/1/2024 23:43,Asdz,Amsterdam Zuid,52.338602,4.871978,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,1295,Subscriber,1988,1
293,10/1/2024 0:33,10/1/2024 0:38,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,637,Subscriber,1990,1
392,10/1/2024 0:39,10/1/2024 0:46,Asdz,Amsterdam Zuid,52.338602,4.871978,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,897,Subscriber,1991,1
660,10/1/2024 0:42,10/1/2024 0:53,Uto,Utrecht Overvecht,52.113333,5.111111,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,893,Subscriber,1991,1
219,10/1/2024 0:44,10/1/2024 0:47,Rtd,Rotterdam Centraal,51.9225,4.467167,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,1096,Customer,1992,2
259,10/1/2024 0:52,10/1/2024 0:56,Uto,Utrecht Overvecht,52.113333,5.111111,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,1265,Subscriber,1992,1
1668,10/1/2024 0:56,10/1/2024 1:24,Uto,Utrecht Overvecht,52.113333,5.111111,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,897,Subscriber,1964,1
502,10/1/2024 1:09,10/1/2024 1:17,Asdz,Amsterdam Zuid,52.338602,4.871978,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,864,Subscriber,1986,1
220,10/1/2024 5:54,10/1/2024 5:58,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,1282,Customer,1970,1
530,10/1/2024 6:11,10/1/2024 6:20,Rtd,Rotterdam Centraal,51.9225,4.467167,107,Ames St at Main St,42.3625,-71.08822,1046,Subscriber,1988,2
305,10/1/2024 6:18,10/1/2024 6:23,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,1298,Subscriber,1984,2
556,10/1/2024 6:20,10/1/2024 6:29,GV,The Hague Hollands Spoor,52.070833,4.322222,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,874,Customer,1961,2
179,10/1/2024 6:30,10/1/2024 6:33,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,681,Subscriber,1980,1
269,10/1/2024 6:52,10/1/2024 6:56,Nm,Nijmegen Station,51.841111,5.854167,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,893,Subscriber,1973,1
304,10/1/2024 7:06,10/1/2024 7:11,Nm,Nijmegen Station,51.841111,5.854167,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,702,Subscriber,1981,2
382,10/1/2024 7:19,10/1/2024 7:25,Ut,Utrecht Centraal,52.089444,5.110278,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,1106,Customer,1990,1
300,10/1/2024 7:19,10/1/2024 7:24,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,635,Customer,1983,2
454,10/1/2024 7:24,10/1/2024 7:32,Nm,Nijmegen Station,51.841111,5.854167,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,1091,Subscriber,1989,1
551,10/1/2024 7:26,10/1/2024 7:36,Nm,Nijmegen Station,51.841111,5.854167,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,896,Subscriber,\N,0
334,10/1/2024 7:36,10/1/2024 7:42,115,Porter Square Station,42.387995,-71.119084,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,762,Subscriber,1966,1
615,10/1/2024 7:42,10/1/2024 7:52,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,801,Subscriber,1977,1
291,10/1/2024 7:42,10/1/2024 7:47,Nm,Nijmegen Station,51.841111,5.854167,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,917,Customer,1983,1
618,10/1/2024 7:45,10/1/2024 7:55,Asd,Amsterdam Centraal,52.379189,4.899431,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,992,Subscriber,1949,2
435,10/1/2024 7:48,10/1/2024 7:55,Ut,Utrecht Centraal,52.089444,5.110278,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,886,Subscriber,1983,2
350,10/1/2024 7:58,10/1/2024 8:04,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,140,Danehy Park,42.388966,-71.132788,1307,Subscriber,1987,2
321,10/1/2024 8:00,10/1/2024 8:05,Rtd,Rotterdam Centraal,51.9225,4.467167,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,683,Subscriber,1985,2
229,10/1/2024 8:01,10/1/2024 8:04,Rtb,Rotterdam Blaak,51.920582,4.486082,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,797,Customer,1978,1
555,10/1/2024 8:02,10/1/2024 8:11,143,EF - North Point Park,42.369885,-71.069957,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,1118,Customer,1979,1
1430,10/1/2024 8:17,10/1/2024 8:41,145,Rindge Avenue - O'Neill Library,42.392766,-71.129042,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1297,Subscriber,1983,1
420,10/1/2024 8:20,10/1/2024 8:27,Ut,Utrecht Centraal,52.089444,5.110278,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,767,Subscriber,1986,1
853,10/1/2024 8:23,10/1/2024 8:37,Nm,Nijmegen Station,51.841111,5.854167,141,Kendall Street,42.36356016,-71.08216792,1264,Subscriber,1977,2
1107,10/1/2024 8:24,10/1/2024 8:42,115,Porter Square Station,42.387995,-71.119084,141,Kendall Street,42.36356016,-71.08216792,1325,Subscriber,\N,0
498,10/1/2024 8:25,10/1/2024 8:33,Rtd,Rotterdam Centraal,51.9225,4.467167,107,Ames St at Main St,42.3625,-71.08822,1107,Customer,1989,2
373,10/1/2024 8:28,10/1/2024 8:34,Asd,Amsterdam Centraal,52.379189,4.899431,143,EF - North Point Park,42.369885,-71.069957,671,Subscriber,1984,1
845,10/1/2024 8:29,10/1/2024 8:43,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,1004,Subscriber,\N,0
345,10/1/2024 8:29,10/1/2024 8:34,Rtd,Rotterdam Centraal,51.9225,4.467167,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,663,Subscriber,1978,1
339,10/1/2024 8:32,10/1/2024 8:37,Rtb,Rotterdam Blaak,51.920582,4.486082,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,873,Subscriber,1987,1
227,10/1/2024 8:33,10/1/2024 8:37,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,1313,Subscriber,1983,1
410,10/1/2024 8:34,10/1/2024 8:41,Ut,Utrecht Centraal,52.089444,5.110278,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,992,Subscriber,1982,1
317,10/1/2024 8:36,10/1/2024 8:41,Asd,Amsterdam Centraal,52.379189,4.899431,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1107,Subscriber,1988,1
657,10/1/2024 8:38,10/1/2024 8:49,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,117,Binney St / Sixth St,42.366095,-71.086388,1268,Subscriber,1969,1
170,10/1/2024 8:38,10/1/2024 8:41,GV,The Hague Hollands Spoor,52.070833,4.322222,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,1098,Customer,1992,2
160,10/1/2024 8:39,10/1/2024 8:41,GV,The Hague Hollands Spoor,52.070833,4.322222,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,708,Customer,1990,1
456,10/1/2024 8:43,10/1/2024 8:50,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,115,Porter Square Station,42.387995,-71.119084,1089,Subscriber,1985,2
626,10/1/2024 8:44,10/1/2024 8:54,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,107,Ames St at Main St,42.3625,-71.08822,1023,Subscriber,1987,1
475,10/1/2024 8:46,10/1/2024 8:54,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,891,Subscriber,1967,1
854,10/1/2024 8:51,10/1/2024 9:05,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,647,Subscriber,1981,2
271,10/1/2024 8:52,10/1/2024 8:56,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,660,Subscriber,1968,1
694,10/1/2024 8:54,10/1/2024 9:05,115,Porter Square Station,42.387995,-71.119084,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,653,Customer,1986,1
791,10/1/2024 8:57,10/1/2024 9:10,Ut,Utrecht Centraal,52.089444,5.110278,143,EF - North Point Park,42.369885,-71.069957,656,Subscriber,1991,1
732,10/1/2024 8:57,10/1/2024 9:09,Rtd,Rotterdam Centraal,51.9225,4.467167,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,1270,Customer,1989,1
1188,10/1/2024 8:57,10/1/2024 9:17,Ah,Arnhem Centraal,51.985,5.898611,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,992,Subscriber,1982,1
555,10/1/2024 8:58,10/1/2024 9:08,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,1141,Customer,1974,2
313,10/1/2024 8:59,10/1/2024 9:04,Gvc,The Hague Centraal,52.084167,4.324722,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,736,Subscriber,1991,1
458,10/1/2024 8:59,10/1/2024 9:07,Rtd,Rotterdam Centraal,51.9225,4.467167,107,Ames St at Main St,42.3625,-71.08822,777,Subscriber,1987,1
569,10/1/2024 8:59,10/1/2024 9:09,GV,The Hague Hollands Spoor,52.070833,4.322222,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,935,Subscriber,1968,1
383,10/1/2024 8:59,10/1/2024 9:06,Ut,Utrecht Centraal,52.089444,5.110278,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,800,Subscriber,1985,1
374,10/1/2024 9:00,10/1/2024 9:06,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,771,Customer,1987,2
402,10/1/2024 9:02,10/1/2024 9:08,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,864,Customer,1985,1
348,10/1/2024 9:13,10/1/2024 9:18,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,860,Customer,1990,1
168,10/1/2024 9:17,10/1/2024 9:20,Asd,Amsterdam Centraal,52.379189,4.899431,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,1046,Customer,1960,1
