starttime,stoptime,startstationid,startstationname,startstationlatitude,startstationlongitude,endstationid,endstationname,endstationlatitude,endstationlongitude,bikeid
10/1/2024 0:12,10/4/2024 18:34,Gvc,The Hague Centraal,52.084167,4.324722,Asd,Amsterdam Centraal,52.379189,4.899431,1563
10/2/2024 13:20,10/4/2024 0:11,Rtb,Rotterdam Blaak,51.920582,4.486082,Uto,Utrecht Overvecht,52.113333,5.111111,1435
10/3/2024 9:12,10/4/2024 17:04,Asd,Amsterdam Centraal,52.379189,4.899431,Ut,Utrecht Centraal,52.089444,5.110278,1498
10/4/2024 5:28,10/4/2024 22:30,Rtd,Rotterdam Centraal,51.9225,4.467167,Asd,Amsterdam Centraal,52.379189,4.899431,1052
10/4/2024 19:29,10/4/2024 20:50,Rtb,Rotterdam Blaak,51.920582,4.486082,Ut,Utrecht Centraal,52.089444,5.110278,1681
10/3/2024 17:21,10/4/2024 17:09,Ah,Arnhem Centraal,51.985,5.898611,Asdz,Amsterdam Zuid,52.338602,4.871978,1302
10/1/2024 5:20,10/2/2024 14:56,Uto,Utrecht Overvecht,52.113333,5.111111,Rtb,Rotterdam Blaak,51.920582,4.486082,1721
10/2/2024 20:13,10/2/2024 22:21,Uto,Utrecht Overvecht,52.113333,5.111111,GV,The Hague Hollands Spoor,52.070833,4.322222,1723
10/3/2024 5:36,10/3/2024 23:52,Nm,Nijmegen Station,51.841111,5.854167,Rtb,Rotterdam Blaak,51.920582,4.486082,1292
10/1/2024 7:23,10/4/2024 16:15,Ah,Arnhem Centraal,51.985,5.898611,Nm,Nijmegen Station,51.841111,5.854167,1060
10/3/2024 8:13,10/4/2024 6:33,Asdz,Amsterdam Zuid,52.338602,4.871978,Uto,Utrecht Overvecht,52.113333,5.111111,1529
10/3/2024 19:53,10/4/2024 15:06,Ut,Utrecht Centraal,52.089444,5.110278,Rtd,Rotterdam Centraal,51.9225,4.467167,1850
10/4/2024 14:24,10/4/2024 15:07,GV,The Hague Hollands Spoor,52.070833,4.322222,Ut,Utrecht Centraal,52.089444,5.110278,1138
10/3/2024 13:59,10/4/2024 18:04,GV,The Hague Hollands Spoor,52.070833,4.322222,Asdz,Amsterdam Zuid,52.338602,4.871978,1009
10/2/2024 14:38,10/3/2024 10:38,Gvc,The Hague Centraal,52.084167,4.324722,GV,The Hague Hollands Spoor,52.070833,4.322222,1484
10/1/2024 19:45,10/4/2024 22:48,Uto,Utrecht Overvecht,52.113333,5.111111,Ams,Amsterdam Amstel,52.346587,4.918684,1672
10/2/2024 17:24,10/2/2024 21:20,Ah,Arnhem Centraal,51.985,5.898611,Nm,Nijmegen Station,51.841111,5.854167,1805
10/3/2024 6:43,10/4/2024 18:53,Ah,Arnhem Centraal,51.985,5.898611,Rtb,Rotterdam Blaak,51.920582,4.486082,1185
10/3/2024 9:36,10/3/2024 15:56,Gvc,The Hague Centraal,52.084167,4.324722,Uto,Utrecht Overvecht,52.113333,5.111111,1486
10/2/2024 15:25,10/3/2024 23:58,Rtd,Rotterdam Centraal,51.9225,4.467167,Asdz,Amsterdam Zuid,52.338602,4.871978,1653
10/4/2024 17:55,10/4/2024 23:04,GV,The Hague Hollands Spoor,52.070833,4.322222,Asd,Amsterdam Centraal,52.379189,4.899431,1048
10/2/2024 18:03,10/4/2024 15:45,Rtd,Rotterdam Centraal,51.9225,4.467167,Ut,Utrecht Centraal,52.089444,5.110278,1420
10/1/2024 7:40,10/3/2024 16:59,Rtd,Rotterdam Centraal,51.9225,4.467167,Nm,Nijmegen Station,51.841111,5.854167,1550
10/3/2024 3:27,10/3/2024 7:39,GV,The Hague Hollands Spoor,52.070833,4.322222,Rtb,Rotterdam Blaak,51.920582,4.486082,1124
10/4/2024 19:57,10/4/2024 22:12,Asd,Amsterdam Centraal,52.379189,4.899431,Nm,Nijmegen Station,51.841111,5.854167,1546
10/3/2024 1:47,10/4/2024 22:28,GV,The Hague Hollands Spoor,52.070833,4.322222,Rtb,Rotterdam Blaak,51.920582,4.486082,1828
10/3/2024 10:35,10/3/2024 12:24,Gvc,The Hague Centraal,52.084167,4.324722,GV,The Hague Hollands Spoor,52.070833,4.322222,1897
10/3/2024 21:19,10/4/2024 21:43,Ah,Arnhem Centraal,51.985,5.898611,Rtb,Rotterdam Blaak,51.920582,4.486082,1301
10/1/2024 11:20,10/3/2024 11:57,Gvc,The Hague Centraal,52.084167,4.324722,GV,The Hague Hollands Spoor,52.070833,4.322222,1675
10/1/2024 4:54,10/2/2024 20:29,Uto,Utrecht Overvecht,52.113333,5.111111,Asdz,Amsterdam Zuid,52.338602,4.871978,1640
10/4/2024 9:10,10/4/2024 23:57,Rtd,Rotterdam Centraal,51.9225,4.467167,Ams,Amsterdam Amstel,52.346587,4.918684,1236
10/4/2024 21:55,10/4/2024 22:06,GV,The Hague Hollands Spoor,52.070833,4.322222,Rtd,Rotterdam Centraal,51.9225,4.467167,1994
10/3/2024 11:36,10/3/2024 18:20,Ut,Utrecht Centraal,52.089444,5.110278,GV,The Hague Hollands Spoor,52.070833,4.322222,1277
10/2/2024 7:15,10/2/2024 18:22,Asdz,Amsterdam Zuid,52.338602,4.871978,Uto,Utrecht Overvecht,52.113333,5.111111,1728
10/4/2024 8:31,10/4/2024 14:30,Uto,Utrecht Overvecht,52.113333,5.111111,Asdz,Amsterdam Zuid,52.338602,4.871978,1468
10/1/2024 23:21,10/2/2024 14:20,Asd,Amsterdam Centraal,52.379189,4.899431,Ah,Arnhem Centraal,51.985,5.898611,1767
10/4/2024 16:13,10/4/2024 21:03,Uto,Utrecht Overvecht,52.113333,5.111111,Rtb,Rotterdam Blaak,51.920582,4.486082,1679
10/3/2024 2:34,10/3/2024 11:17,Ams,Amsterdam Amstel,52.346587,4.918684,Gvc,The Hague Centraal,52.084167,4.324722,1601
10/4/2024 9:31,10/4/2024 12:06,Rtb,Rotterdam Blaak,51.920582,4.486082,GV,The Hague Hollands Spoor,52.070833,4.322222,1258
10/1/2024 14:21,10/4/2024 12:46,Asdz,Amsterdam Zuid,52.338602,4.871978,Ams,Amsterdam Amstel,52.346587,4.918684,1477
10/1/2024 18:35,10/4/2024 21:00,Gvc,The Hague Centraal,52.084167,4.324722,GV,The Hague Hollands Spoor,52.070833,4.322222,1803
10/1/2024 4:11,10/3/2024 16:32,Ams,Amsterdam Amstel,52.346587,4.918684,Rtd,Rotterdam Centraal,51.9225,4.467167,1204
10/4/2024 5:28,10/4/2024 9:30,Gvc,The Hague Centraal,52.084167,4.324722,Uto,Utrecht Overvecht,52.113333,5.111111,1532
10/4/2024 15:32,10/4/2024 19:39,GV,The Hague Hollands Spoor,52.070833,4.322222,Asd,Amsterdam Centraal,52.379189,4.899431,1252
10/1/2024 20:09,10/4/2024 2:41,Nm,Nijmegen Station,51.841111,5.854167,Rtd,Rotterdam Centraal,51.9225,4.467167,1260
10/4/2024 20:54,10/4/2024 23:11,Rtb,Rotterdam Blaak,51.920582,4.486082,Asd,Amsterdam Centraal,52.379189,4.899431,1594
10/3/2024 13:03,10/3/2024 16:11,Rtd,Rotterdam Centraal,51.9225,4.467167,Ah,Arnhem Centraal,51.985,5.898611,1580
10/2/2024 12:56,10/3/2024 5:22,Rtd,Rotterdam Centraal,51.9225,4.467167,Ut,Utrecht Centraal,52.089444,5.110278,1479
10/2/2024 0:46,10/3/2024 20:00,Ut,Utrecht Centraal,52.089444,5.110278,Rtd,Rotterdam Centraal,51.9225,4.467167,1860
10/1/2024 21:41,10/3/2024 11:42,Nm,Nijmegen Station,51.841111,5.854167,GV,The Hague Hollands Spoor,52.070833,4.322222,1861
10/2/2024 10:00,10/4/2024 8:56,Ams,Amsterdam Amstel,52.346587,4.918684,Rtd,Rotterdam Centraal,51.9225,4.467167,1006
10/1/2024 14:48,10/4/2024 23:02,Asd,Amsterdam Centraal,52.379189,4.899431,Ah,Arnhem Centraal,51.985,5.898611,1381
10/4/2024 15:51,10/4/2024 18:02,Nm,Nijmegen Station,51.841111,5.854167,Ams,Amsterdam Amstel,52.346587,4.918684,1071
10/2/2024 18:55,10/4/2024 21:58,Ams,Amsterdam Amstel,52.346587,4.918684,Gvc,The Hague Centraal,52.084167,4.324722,1081
10/4/2024 3:44,10/4/2024 17:18,Asd,Amsterdam Centraal,52.379189,4.899431,Rtd,Rotterdam Centraal,51.9225,4.467167,1834
10/3/2024 14:36,10/4/2024 13:02,Ah,Arnhem Centraal,51.985,5.898611,Rtd,Rotterdam Centraal,51.9225,4.467167,1337
10/2/2024 11:54,10/3/2024 15:42,Ah,Arnhem Centraal,51.985,5.898611,Uto,Utrecht Overvecht,52.113333,5.111111,1332
10/3/2024 9:59,10/4/2024 3:49,Asd,Amsterdam Centraal,52.379189,4.899431,Uto,Utrecht Overvecht,52.113333,5.111111,1089
10/1/2024 6:21,10/4/2024 6:58,Ah,Arnhem Centraal,51.985,5.898611,Uto,Utrecht Overvecht,52.113333,5.111111,1463
10/3/2024 11:50,10/4/2024 20:00,Uto,Utrecht Overvecht,52.113333,5.111111,Rtb,Rotterdam Blaak,51.920582,4.486082,1632
10/2/2024 17:38,10/4/2024 19:07,Rtb,Rotterdam Blaak,51.920582,4.486082,GV,The Hague Hollands Spoor,52.070833,4.322222,1756
10/1/2024 15:08,10/4/2024 18:44,Ah,Arnhem Centraal,51.985,5.898611,Gvc,The Hague Centraal,52.084167,4.324722,1662
10/1/2024 16:01,10/1/2024 18:27,Uto,Utrecht Overvecht,52.113333,5.111111,Rtb,Rotterdam Blaak,51.920582,4.486082,1778
10/1/2024 13:12,10/2/2024 3:03,Rtb,Rotterdam Blaak,51.920582,4.486082,Uto,Utrecht Overvecht,52.113333,5.111111,1436
10/1/2024 9:00,10/3/2024 4:36,Ah,Arnhem Centraal,51.985,5.898611,Rtb,Rotterdam Blaak,51.920582,4.486082,1392
10/2/2024 21:56,10/3/2024 22:45,Asdz,Amsterdam Zuid,52.338602,4.871978,Asd,Amsterdam Centraal,52.379189,4.899431,1220
10/4/2024 23:11,10/4/2024 23:54,Ah,Arnhem Centraal,51.985,5.898611,Ams,Amsterdam Amstel,52.346587,4.918684,1557
10/2/2024 8:54,10/4/2024 1:40,Ut,Utrecht Centraal,52.089444,5.110278,Ah,Arnhem Centraal,51.985,5.898611,1922
10/2/2024 6:21,10/3/2024 0:53,Ah,Arnhem Centraal,51.985,5.898611,Rtd,Rotterdam Centraal,51.9225,4.467167,1176
10/3/2024 23:44,10/4/2024 21:23,Rtd,Rotterdam Centraal,51.9225,4.467167,Asdz,Amsterdam Zuid,52.338602,4.871978,1950
10/3/2024 1:41,10/3/2024 6:00,Ut,Utrecht Centraal,52.089444,5.110278,Rtd,Rotterdam Centraal,51.9225,4.467167,1482
10/1/2024 0:50,10/4/2024 21:17,Ams,Amsterdam Amstel,52.346587,4.918684,GV,The Hague Hollands Spoor,52.070833,4.322222,1427
10/1/2024 4:30,10/2/2024 3:56,Nm,Nijmegen Station,51.841111,5.854167,Asd,Amsterdam Centraal,52.379189,4.899431,1129
10/4/2024 20:06,10/4/2024 20:35,Nm,Nijmegen Station,51.841111,5.854167,Rtb,Rotterdam Blaak,51.920582,4.486082,1904
10/3/2024 17:42,10/4/2024 7:27,Uto,Utrecht Overvecht,52.113333,5.111111,Asd,Amsterdam Centraal,52.379189,4.899431,1197
10/3/2024 0:21,10/3/2024 7:25,Ams,Amsterdam Amstel,52.346587,4.918684,Ah,Arnhem Centraal,51.985,5.898611,1748
10/3/2024 20:45,10/4/2024 20:47,GV,The Hague Hollands Spoor,52.070833,4.322222,Rtd,Rotterdam Centraal,51.9225,4.467167,1453
10/4/2024 19:33,10/4/2024 21:58,Nm,Nijmegen Station,51.841111,5.854167,Ut,Utrecht Centraal,52.089444,5.110278,1537
10/2/2024 0:38,10/3/2024 3:11,Ams,Amsterdam Amstel,52.346587,4.918684,Rtd,Rotterdam Centraal,51.9225,4.467167,1403
10/3/2024 20:35,10/4/2024 22:19,Asd,Amsterdam Centraal,52.379189,4.899431,Gvc,The Hague Centraal,52.084167,4.324722,1685
10/1/2024 8:44,10/3/2024 5:44,Asd,Amsterdam Centraal,52.379189,4.899431,Nm,Nijmegen Station,51.841111,5.854167,1352
10/4/2024 10:19,10/4/2024 13:50,Uto,Utrecht Overvecht,52.113333,5.111111,Ut,Utrecht Centraal,52.089444,5.110278,1461
10/3/2024 16:39,10/4/2024 4:32,GV,The Hague Hollands Spoor,52.070833,4.322222,Gvc,The Hague Centraal,52.084167,4.324722,1889
10/1/2024 11:56,10/2/2024 9:59,Ams,Amsterdam Amstel,52.346587,4.918684,Uto,Utrecht Overvecht,52.113333,5.111111,1497
10/2/2024 17:29,10/3/2024 12:57,Asdz,Amsterdam Zuid,52.338602,4.871978,Gvc,The Hague Centraal,52.084167,4.324722,1419
10/4/2024 0:47,10/4/2024 10:40,Rtb,Rotterdam Blaak,51.920582,4.486082,GV,The Hague Hollands Spoor,52.070833,4.322222,1436
10/3/2024 23:50,10/4/2024 1:59,Gvc,The Hague Centraal,52.084167,4.324722,Ut,Utrecht Centraal,52.089444,5.110278,1406
10/4/2024 18:38,10/4/2024 19:19,Ut,Utrecht Centraal,52.089444,5.110278,Rtd,Rotterdam Centraal,51.9225,4.467167,1501
10/3/2024 22:37,10/4/2024 5:50,Uto,Utrecht Overvecht,52.113333,5.111111,Rtd,Rotterdam Centraal,51.9225,4.467167,1059
10/2/2024 20:06,10/3/2024 15:47,GV,The Hague Hollands Spoor,52.070833,4.322222,Nm,Nijmegen Station,51.841111,5.854167,1621
10/1/2024 9:53,10/2/2024 12:52,Uto,Utrecht Overvecht,52.113333,5.111111,Rtd,Rotterdam Centraal,51.9225,4.467167,1592
10/4/2024 11:07,10/4/2024 13:43,GV,The Hague Hollands Spoor,52.070833,4.322222,Uto,Utrecht Overvecht,52.113333,5.111111,1369
10/4/2024 22:00,10/4/2024 23:13,Ah,Arnhem Centraal,51.985,5.898611,GV,The Hague Hollands Spoor,52.070833,4.322222,1870
10/2/2024 1:53,10/3/2024 9:15,Asd,Amsterdam Centraal,52.379189,4.899431,GV,The Hague Hollands Spoor,52.070833,4.322222,1879
10/1/2024 7:18,10/2/2024 9:21,Nm,Nijmegen Station,51.841111,5.854167,GV,The Hague Hollands Spoor,52.070833,4.322222,1110
10/4/2024 14:58,10/4/2024 16:15,Rtb,Rotterdam Blaak,51.920582,4.486082,Ah,Arnhem Centraal,51.985,5.898611,1617
10/1/2024 19:04,10/4/2024 20:10,Ah,Arnhem Centraal,51.985,5.898611,Rtb,Rotterdam Blaak,51.920582,4.486082,1503
10/1/2024 0:45,10/3/2024 1:55,Asd,Amsterdam Centraal,52.379189,4.899431,GV,The Hague Hollands Spoor,52.070833,4.322222,1491
10/3/2024 13:04,10/3/2024 18:20,Ah,Arnhem Centraal,51.985,5.898611,Uto,Utrecht Overvecht,52.113333,5.111111,1503
10/3/2024 14:11,10/4/2024 16:58,Uto,Utrecht Overvecht,52.113333,5.111111,Asd,Amsterdam Centraal,52.379189,4.899431,1846
10/2/2024 2:34,10/3/2024 3:21,Rtd,Rotterdam Centraal,51.9225,4.467167,GV,The Hague Hollands Spoor,52.070833,4.322222,1258
10/3/2024 5:17,10/3/2024 23:59,Asdz,Amsterdam Zuid,52.338602,4.871978,GV,The Hague Hollands Spoor,52.070833,4.322222,1350
10/1/2024 6:09,10/2/2024 19:40,Ah,Arnhem Centraal,51.985,5.898611,GV,The Hague Hollands Spoor,52.070833,4.322222,1577
10/3/2024 22:01,10/4/2024 6:16,Asd,Amsterdam Centraal,52.379189,4.899431,Rtb,Rotterdam Blaak,51.920582,4.486082,1153
10/2/2024 19:45,10/3/2024 1:41,Rtd,Rotterdam Centraal,51.9225,4.467167,Rtb,Rotterdam Blaak,51.920582,4.486082,1655
10/3/2024 12:44,10/3/2024 13:05,Nm,Nijmegen Station,51.841111,5.854167,GV,The Hague Hollands Spoor,52.070833,4.322222,1734
10/2/2024 4:24,10/2/2024 9:09,Asdz,Amsterdam Zuid,52.338602,4.871978,GV,The Hague Hollands Spoor,52.070833,4.322222,1679
10/2/2024 3:49,10/3/2024 23:06,GV,The Hague Hollands Spoor,52.070833,4.322222,Ams,Amsterdam Amstel,52.346587,4.918684,1683
10/2/2024 7:34,10/2/2024 20:12,Ams,Amsterdam Amstel,52.346587,4.918684,Ah,Arnhem Centraal,51.985,5.898611,1443
10/1/2024 15:27,10/4/2024 5:56,Ams,Amsterdam Amstel,52.346587,4.918684,Rtb,Rotterdam Blaak,51.920582,4.486082,1498
10/3/2024 19:44,10/3/2024 23:22,Ah,Arnhem Centraal,51.985,5.898611,Rtd,Rotterdam Centraal,51.9225,4.467167,1869
10/1/2024 3:39,10/1/2024 10:40,Uto,Utrecht Overvecht,52.113333,5.111111,Rtb,Rotterdam Blaak,51.920582,4.486082,1896
10/3/2024 21:13,10/4/2024 18:32,Asd,Amsterdam Centraal,52.379189,4.899431,Ams,Amsterdam Amstel,52.346587,4.918684,1313
10/2/2024 14:49,10/3/2024 13:47,Asdz,Amsterdam Zuid,52.338602,4.871978,Asd,Amsterdam Centraal,52.379189,4.899431,1088
10/1/2024 4:11,10/3/2024 4:08,Asdz,Amsterdam Zuid,52.338602,4.871978,Rtd,Rotterdam Centraal,51.9225,4.467167,1027
10/2/2024 10:24,10/4/2024 22:06,Ut,Utrecht Centraal,52.089444,5.110278,Nm,Nijmegen Station,51.841111,5.854167,1713
10/3/2024 19:01,10/3/2024 21:41,Asd,Amsterdam Centraal,52.379189,4.899431,Ams,Amsterdam Amstel,52.346587,4.918684,1103
10/1/2024 19:36,10/2/2024 13:00,Ut,Utrecht Centraal,52.089444,5.110278,Uto,Utrecht Overvecht,52.113333,5.111111,1188
10/4/2024 19:27,10/4/2024 19:41,Nm,Nijmegen Station,51.841111,5.854167,Rtb,Rotterdam Blaak,51.920582,4.486082,1737
10/3/2024 13:43,10/3/2024 19:35,Rtb,Rotterdam Blaak,51.920582,4.486082,Asdz,Amsterdam Zuid,52.338602,4.871978,1430
10/1/2024 19:38,10/3/2024 20:35,Nm,Nijmegen Station,51.841111,5.854167,GV,The Hague Hollands Spoor,52.070833,4.322222,1014
10/4/2024 19:22,10/4/2024 22:34,Ut,Utrecht Centraal,52.089444,5.110278,Nm,Nijmegen Station,51.841111,5.854167,1829
10/2/2024 10:54,10/4/2024 9:08,Gvc,The Hague Centraal,52.084167,4.324722,Ah,Arnhem Centraal,51.985,5.898611,1968
10/4/2024 15:02,10/4/2024 23:37,Ah,Arnhem Centraal,51.985,5.898611,Rtd,Rotterdam Centraal,51.9225,4.467167,1535
10/3/2024 18:13,10/4/2024 19:51,Rtd,Rotterdam Centraal,51.9225,4.467167,Ut,Utrecht Centraal,52.089444,5.110278,1702
10/4/2024 21:53,10/4/2024 23:58,Uto,Utrecht Overvecht,52.113333,5.111111,Ut,Utrecht Centraal,52.089444,5.110278,1054
10/3/2024 0:38,10/3/2024 20:44,GV,The Hague Hollands Spoor,52.070833,4.322222,Uto,Utrecht Overvecht,52.113333,5.111111,1652
10/1/2024 8:16,10/1/2024 22:54,Rtd,Rotterdam Centraal,51.9225,4.467167,Nm,Nijmegen Station,51.841111,5.854167,1613
10/1/2024 14:22,10/3/2024 23:28,GV,The Hague Hollands Spoor,52.070833,4.322222,Asd,Amsterdam Centraal,52.379189,4.899431,1206
10/2/2024 21:39,10/2/2024 23:26,Asdz,Amsterdam Zuid,52.338602,4.871978,Ams,Amsterdam Amstel,52.346587,4.918684,1099
10/2/2024 0:05,10/3/2024 11:01,Uto,Utrecht Overvecht,52.113333,5.111111,Asdz,Amsterdam Zuid,52.338602,4.871978,1772
10/4/2024 23:36,10/4/2024 23:51,Gvc,The Hague Centraal,52.084167,4.324722,Ah,Arnhem Centraal,51.985,5.898611,1238
10/4/2024 1:02,10/4/2024 8:28,GV,The Hague Hollands Spoor,52.070833,4.322222,Ut,Utrecht Centraal,52.089444,5.110278,1839
10/2/2024 14:52,10/3/2024 21:22,Ut,Utrecht Centraal,52.089444,5.110278,Rtb,Rotterdam Blaak,51.920582,4.486082,1945
10/1/2024 16:04,10/2/2024 15:46,Gvc,The Hague Centraal,52.084167,4.324722,Rtb,Rotterdam Blaak,51.920582,4.486082,1749
10/4/2024 19:20,10/4/2024 22:17,GV,The Hague Hollands Spoor,52.070833,4.322222,Gvc,The Hague Centraal,52.084167,4.324722,1432
10/3/2024 23:19,10/4/2024 1:36,Ah,Arnhem Centraal,51.985,5.898611,Rtb,Rotterdam Blaak,51.920582,4.486082,1191
10/3/2024 12:14,10/4/2024 16:30,Uto,Utrecht Overvecht,52.113333,5.111111,Rtd,Rotterdam Centraal,51.9225,4.467167,1861
10/2/2024 1:23,10/3/2024 23:50,Asdz,Amsterdam Zuid,52.338602,4.871978,Gvc,The Hague Centraal,52.084167,4.324722,1796
10/3/2024 7:39,10/4/2024 11:23,Asdz,Amsterdam Zuid,52.338602,4.871978,Rtd,Rotterdam Centraal,51.9225,4.467167,1666
10/2/2024 15:24,10/3/2024 16:12,Ams,Amsterdam Amstel,52.346587,4.918684,Asdz,Amsterdam Zuid,52.338602,4.871978,1763
10/3/2024 23:36,10/4/2024 8:56,GV,The Hague Hollands Spoor,52.070833,4.322222,Rtd,Rotterdam Centraal,51.9225,4.467167,1757
10/4/2024 8:19,10/4/2024 9:42,Ah,Arnhem Centraal,51.985,5.898611,Asdz,Amsterdam Zuid,52.338602,4.871978,1684
10/2/2024 6:27,10/4/2024 12:20,Rtd,Rotterdam Centraal,51.9225,4.467167,Asd,Amsterdam Centraal,52.379189,4.899431,1270
10/1/2024 9:51,10/2/2024 6:47,GV,The Hague Hollands Spoor,52.070833,4.322222,Rtb,Rotterdam Blaak,51.920582,4.486082,1547
10/3/2024 17:35,10/4/2024 16:54,Rtb,Rotterdam Blaak,51.920582,4.486082,GV,The Hague Hollands Spoor,52.070833,4.322222,1327
10/2/2024 5:19,10/3/2024 12:47,Uto,Utrecht Overvecht,52.113333,5.111111,Rtb,Rotterdam Blaak,51.920582,4.486082,1226
10/3/2024 20:26,10/4/2024 8:33,Asdz,Amsterdam Zuid,52.338602,4.871978,Asd,Amsterdam Centraal,52.379189,4.899431,1314
10/2/2024 18:54,10/3/2024 20:33,Nm,Nijmegen Station,51.841111,5.854167,Rtb,Rotterdam Blaak,51.920582,4.486082,1238
10/3/2024 7:12,10/4/2024 10:12,Rtb,Rotterdam Blaak,51.920582,4.486082,Asdz,Amsterdam Zuid,52.338602,4.871978,1348
10/1/2024 15:31,10/4/2024 23:55,Ah,Arnhem Centraal,51.985,5.898611,Ams,Amsterdam Amstel,52.346587,4.918684,1808
10/3/2024 11:29,10/4/2024 9:53,Rtd,Rotterdam Centraal,51.9225,4.467167,Asdz,Amsterdam Zuid,52.338602,4.871978,1793
10/1/2024 10:07,10/4/2024 20:24,Asd,Amsterdam Centraal,52.379189,4.899431,Rtd,Rotterdam Centraal,51.9225,4.467167,1899
10/2/2024 3:48,10/4/2024 21:25,Rtb,Rotterdam Blaak,51.920582,4.486082,Asdz,Amsterdam Zuid,52.338602,4.871978,1535
10/3/2024 1:30,10/3/2024 18:18,Nm,Nijmegen Station,51.841111,5.854167,Gvc,The Hague Centraal,52.084167,4.324722,1218
10/1/2024 9:44,10/1/2024 20:10,Ah,Arnhem Centraal,51.985,5.898611,GV,The Hague Hollands Spoor,52.070833,4.322222,1787
10/2/2024 5:46,10/4/2024 23:50,Rtb,Rotterdam Blaak,51.920582,4.486082,Ams,Amsterdam Amstel,52.346587,4.918684,1566
10/1/2024 5:28,10/3/2024 23:29,Nm,Nijmegen Station,51.841111,5.854167,Ut,Utrecht Centraal,52.089444,5.110278,1442
10/1/2024 5:49,10/4/2024 2:26,Gvc,The Hague Centraal,52.084167,4.324722,Ut,Utrecht Centraal,52.089444,5.110278,1895
10/4/2024 21:00,10/4/2024 22:56,Asdz,Amsterdam Zuid,52.338602,4.871978,Rtb,Rotterdam Blaak,51.920582,4.486082,1784
10/4/2024 5:31,10/4/2024 7:17,Asd,Amsterdam Centraal,52.379189,4.899431,Nm,Nijmegen Station,51.841111,5.854167,1109
10/4/2024 9:41,10/4/2024 16:42,Asdz,Amsterdam Zuid,52.338602,4.871978,GV,The Hague Hollands Spoor,52.070833,4.322222,1024
10/2/2024 14:54,10/3/2024 18:51,Rtb,Rotterdam Blaak,51.920582,4.486082,Rtd,Rotterdam Centraal,51.9225,4.467167,1657
10/2/2024 3:06,10/2/2024 11:44,GV,The Hague Hollands Spoor,52.070833,4.322222,Asdz,Amsterdam Zuid,52.338602,4.871978,1374
10/2/2024 22:07,10/4/2024 12:19,Asdz,Amsterdam Zuid,52.338602,4.871978,Ut,Utrecht Centraal,52.089444,5.110278,1637
10/3/2024 23:36,10/4/2024 11:06,Nm,Nijmegen Station,51.841111,5.854167,Ah,Arnhem Centraal,51.985,5.898611,1676
10/3/2024 15:20,10/4/2024 2:08,Ut,Utrecht Centraal,52.089444,5.110278,Asdz,Amsterdam Zuid,52.338602,4.871978,1631
10/3/2024 0:15,10/3/2024 10:46,Nm,Nijmegen Station,51.841111,5.854167,Rtd,Rotterdam Centraal,51.9225,4.467167,1509
10/2/2024 12:08,10/2/2024 18:15,Rtb,Rotterdam Blaak,51.920582,4.486082,Ut,Utrecht Centraal,52.089444,5.110278,1323
10/1/2024 9:46,10/4/2024 16:36,Rtb,Rotterdam Blaak,51.920582,4.486082,Ams,Amsterdam Amstel,52.346587,4.918684,1042
10/3/2024 12:37,10/3/2024 16:00,Asdz,Amsterdam Zuid,52.338602,4.871978,Ut,Utrecht Centraal,52.089444,5.110278,1852
10/1/2024 19:41,10/2/2024 7:49,Ams,Amsterdam Amstel,52.346587,4.918684,Gvc,The Hague Centraal,52.084167,4.324722,1341
10/1/2024 10:50,10/1/2024 12:47,Rtd,Rotterdam Centraal,51.9225,4.467167,Ah,Arnhem Centraal,51.985,5.898611,1893
10/2/2024 20:07,10/4/2024 16:41,Uto,Utrecht Overvecht,52.113333,5.111111,Asd,Amsterdam Centraal,52.379189,4.899431,1349
10/2/2024 17:10,10/3/2024 20:55,Asdz,Amsterdam Zuid,52.338602,4.871978,GV,The Hague Hollands Spoor,52.070833,4.322222,1729
10/1/2024 2:10,10/3/2024 1:38,Rtb,Rotterdam Blaak,51.920582,4.486082,Ams,Amsterdam Amstel,52.346587,4.918684,1270
10/2/2024 19:08,10/3/2024 18:22,Asdz,Amsterdam Zuid,52.338602,4.871978,Gvc,The Hague Centraal,52.084167,4.324722,1812
10/3/2024 1:49,10/3/2024 6:43,Uto,Utrecht Overvecht,52.113333,5.111111,Nm,Nijmegen Station,51.841111,5.854167,1472
10/3/2024 7:32,10/3/2024 12:20,Ut,Utrecht Centraal,52.089444,5.110278,Asdz,Amsterdam Zuid,52.338602,4.871978,1881
10/1/2024 9:15,10/2/2024 7:09,Asdz,Amsterdam Zuid,52.338602,4.871978,Rtb,Rotterdam Blaak,51.920582,4.486082,1345
10/1/2024 13:22,10/2/2024 8:16,Uto,Utrecht Overvecht,52.113333,5.111111,Asdz,Amsterdam Zuid,52.338602,4.871978,1908
10/2/2024 6:36,10/3/2024 1:25,Asd,Amsterdam Centraal,52.379189,4.899431,Ah,Arnhem Centraal,51.985,5.898611,1287
10/4/2024 15:33,10/4/2024 18:50,Asdz,Amsterdam Zuid,52.338602,4.871978,Asd,Amsterdam Centraal,52.379189,4.899431,1873
10/2/2024 6:03,10/3/2024 15:59,Gvc,The Hague Centraal,52.084167,4.324722,Ams,Amsterdam Amstel,52.346587,4.918684,1551
10/4/2024 17:24,10/4/2024 21:02,Ams,Amsterdam Amstel,52.346587,4.918684,Uto,Utrecht Overvecht,52.113333,5.111111,1378
