starttime,stoptime,startstationid,startstationname,startstationlatitude,startstationlongitude,endstationid,endstationname,endstationlatitude,endstationlongitude,bikeid
10-03-2024 06:32:24,10-04-2024 04:52:21,Nm,Nijmegen Station,51.841111,5.854167,Ams,Amsterdam Amstel,52.346587,4.918684,1177
10-04-2024 00:47:07,10-04-2024 08:08:19,Rtd,Rotterdam Centraal,51.9225,4.467167,Gvc,The Hague Centraal,52.084167,4.324722,1282
10-02-2024 18:24:27,10-03-2024 16:52:43,Asdz,Amsterdam Zuid,52.338602,4.871978,Ut,Utrecht Centraal,52.089444,5.110278,1844
10-01-2024 18:39:39,10-02-2024 06:41:21,Uto,Utrecht Overvecht,52.113333,5.111111,Ams,Amsterdam Amstel,52.346587,4.918684,1523
10-03-2024 10:55:43,10-03-2024 13:38:47,Ut,Utrecht Centraal,52.089444,5.110278,Gvc,The Hague Centraal,52.084167,4.324722,1491
10-02-2024 13:15:50,10-04-2024 11:10:06,Uto,Utrecht Overvecht,52.113333,5.111111,Ams,Amsterdam Amstel,52.346587,4.918684,1911
10-02-2024 00:43:59,10-04-2024 13:15:04,Ams,Amsterdam Amstel,52.346587,4.918684,Asd,Amsterdam Centraal,52.379189,4.899431,1983
10-03-2024 21:11:05,10-04-2024 00:31:32,Ut,Utrecht Centraal,52.089444,5.110278,Rtb,Rotterdam Blaak,51.920582,4.486082,1392
10-01-2024 02:05:45,10-02-2024 17:11:15,Uto,Utrecht Overvecht,52.113333,5.111111,Ah,Arnhem Centraal,51.985,5.898611,1159
10-02-2024 09:34:04,10-04-2024 15:34:37,Asd,Amsterdam Centraal,52.379189,4.899431,Rtb,Rotterdam Blaak,51.920582,4.486082,1572
10-01-2024 15:06:07,10-03-2024 03:10:58,Ah,Arnhem Centraal,51.985,5.898611,Gvc,The Hague Centraal,52.084167,4.324722,1924
10-03-2024 02:47:19,10-04-2024 11:21:57,Nm,Nijmegen Station,51.841111,5.854167,Ah,Arnhem Centraal,51.985,5.898611,1968
10-04-2024 04:35:06,10-04-2024 21:55:51,Ut,Utrecht Centraal,52.089444,5.110278,Asdz,Amsterdam Zuid,52.338602,4.871978,1281
10-01-2024 23:15:48,10-02-2024 20:20:53,Rtb,Rotterdam Blaak,51.920582,4.486082,Gvc,The Hague Centraal,52.084167,4.324722,1751
10-02-2024 17:42:05,10-02-2024 19:47:37,Uto,Utrecht Overvecht,52.113333,5.111111,Gvc,The Hague Centraal,52.084167,4.324722,1348
10-01-2024 02:16:25,10-04-2024 19:48:21,Nm,Nijmegen Station,51.841111,5.854167,Uto,Utrecht Overvecht,52.113333,5.111111,1398
10-03-2024 06:39:56,10-04-2024 23:16:28,Asdz,Amsterdam Zuid,52.338602,4.871978,Rtd,Rotterdam Centraal,51.9225,4.467167,1700
10-02-2024 11:20:52,10-04-2024 03:44:24,Rtb,Rotterdam Blaak,51.920582,4.486082,Asdz,Amsterdam Zuid,52.338602,4.871978,1521
10-01-2024 09:34:48,10-04-2024 00:06:58,Gvc,The Hague Centraal,52.084167,4.324722,Asdz,Amsterdam Zuid,52.338602,4.871978,1230
10-01-2024 04:56:09,10-03-2024 12:41:20,Uto,Utrecht Overvecht,52.113333,5.111111,Rtd,Rotterdam Centraal,51.9225,4.467167,1595
10-02-2024 10:56:36,10-04-2024 02:23:51,Asd,Amsterdam Centraal,52.379189,4.899431,Asdz,Amsterdam Zuid,52.338602,4.871978,1476
10-03-2024 08:03:01,10-04-2024 23:46:06,Rtd,Rotterdam Centraal,51.9225,4.467167,GV,The Hague Hollands Spoor,52.070833,4.322222,1452
10-02-2024 23:01:52,10-03-2024 17:42:31,Ah,Arnhem Centraal,51.985,5.898611,Ams,Amsterdam Amstel,52.346587,4.918684,1977
10-03-2024 14:47:07,10-04-2024 17:59:53,Ams,Amsterdam Amstel,52.346587,4.918684,Rtb,Rotterdam Blaak,51.920582,4.486082,1709
10-03-2024 18:14:06,10-04-2024 15:15:10,Ah,Arnhem Centraal,51.985,5.898611,Ut,Utrecht Centraal,52.089444,5.110278,1604
10-02-2024 19:10:40,10-03-2024 07:40:28,Asd,Amsterdam Centraal,52.379189,4.899431,Uto,Utrecht Overvecht,52.113333,5.111111,1695
10-01-2024 23:41:45,10-04-2024 12:00:35,Asdz,Amsterdam Zuid,52.338602,4.871978,Ut,Utrecht Centraal,52.089444,5.110278,1150
10-03-2024 13:36:32,10-04-2024 02:51:23,Ams,Amsterdam Amstel,52.346587,4.918684,Nm,Nijmegen Station,51.841111,5.854167,1830
10-01-2024 21:29:19,10-02-2024 03:34:35,Nm,Nijmegen Station,51.841111,5.854167,Uto,Utrecht Overvecht,52.113333,5.111111,1437
10-02-2024 19:39:52,10-04-2024 04:26:37,Rtb,Rotterdam Blaak,51.920582,4.486082,GV,The Hague Hollands Spoor,52.070833,4.322222,1770
10-01-2024 13:27:49,10-04-2024 05:30:59,Ah,Arnhem Centraal,51.985,5.898611,Gvc,The Hague Centraal,52.084167,4.324722,1588
10-01-2024 15:32:50,10-04-2024 05:05:00,Ut,Utrecht Centraal,52.089444,5.110278,Rtd,Rotterdam Centraal,51.9225,4.467167,1972
10-02-2024 23:33:52,10-03-2024 13:26:06,Rtd,Rotterdam Centraal,51.9225,4.467167,Gvc,The Hague Centraal,52.084167,4.324722,1812
10-04-2024 02:21:13,10-04-2024 11:39:55,Uto,Utrecht Overvecht,52.113333,5.111111,GV,The Hague Hollands Spoor,52.070833,4.322222,1960
10-02-2024 10:40:31,10-03-2024 17:04:39,Nm,Nijmegen Station,51.841111,5.854167,Ams,Amsterdam Amstel,52.346587,4.918684,1850
10-03-2024 06:15:23,10-03-2024 13:47:36,Ams,Amsterdam Amstel,52.346587,4.918684,Nm,Nijmegen Station,51.841111,5.854167,1418
10-02-2024 01:17:01,10-04-2024 14:48:03,Nm,Nijmegen Station,51.841111,5.854167,Rtb,Rotterdam Blaak,51.920582,4.486082,1426
10-01-2024 08:23:52,10-02-2024 22:07:56,Nm,Nijmegen Station,51.841111,5.854167,GV,The Hague Hollands Spoor,52.070833,4.322222,1271
10-03-2024 01:02:30,10-04-2024 18:52:12,Asd,Amsterdam Centraal,52.379189,4.899431,Gvc,The Hague Centraal,52.084167,4.324722,1588
10-02-2024 09:44:31,10-02-2024 10:14:13,Ah,Arnhem Centraal,51.985,5.898611,Asdz,Amsterdam Zuid,52.338602,4.871978,1595
10-01-2024 08:04:07,10-03-2024 02:55:19,Nm,Nijmegen Station,51.841111,5.854167,Ams,Amsterdam Amstel,52.346587,4.918684,1307
10-03-2024 17:02:53,10-04-2024 05:21:47,Gvc,The Hague Centraal,52.084167,4.324722,Nm,Nijmegen Station,51.841111,5.854167,1915
10-03-2024 12:08:12,10-04-2024 18:26:17,Asdz,Amsterdam Zuid,52.338602,4.871978,Nm,Nijmegen Station,51.841111,5.854167,1939
10-01-2024 00:20:15,10-04-2024 13:38:57,Ut,Utrecht Centraal,52.089444,5.110278,Gvc,The Hague Centraal,52.084167,4.324722,1784
10-04-2024 08:21:38,10-04-2024 15:58:04,Gvc,The Hague Centraal,52.084167,4.324722,Ah,Arnhem Centraal,51.985,5.898611,1077
10-04-2024 21:53:58,10-04-2024 22:15:02,GV,The Hague Hollands Spoor,52.070833,4.322222,Ut,Utrecht Centraal,52.089444,5.110278,1551
10-02-2024 23:09:46,10-03-2024 10:07:14,GV,The Hague Hollands Spoor,52.070833,4.322222,Rtb,Rotterdam Blaak,51.920582,4.486082,1624
10-01-2024 23:45:43,10-03-2024 18:00:23,Asd,Amsterdam Centraal,52.379189,4.899431,Gvc,The Hague Centraal,52.084167,4.324722,1351
10-03-2024 00:11:57,10-04-2024 10:16:10,Ams,Amsterdam Amstel,52.346587,4.918684,Ah,Arnhem Centraal,51.985,5.898611,1834
10-03-2024 05:19:29,10-04-2024 19:40:55,GV,The Hague Hollands Spoor,52.070833,4.322222,Gvc,The Hague Centraal,52.084167,4.324722,1068
10-02-2024 03:40:09,10-02-2024 04:08:57,GV,The Hague Hollands Spoor,52.070833,4.322222,Asdz,Amsterdam Zuid,52.338602,4.871978,1215
10-03-2024 18:07:27,10-04-2024 00:48:13,Gvc,The Hague Centraal,52.084167,4.324722,Rtd,Rotterdam Centraal,51.9225,4.467167,1822
10-03-2024 15:45:16,10-04-2024 06:59:29,Ut,Utrecht Centraal,52.089444,5.110278,Nm,Nijmegen Station,51.841111,5.854167,1185
10-02-2024 02:58:51,10-02-2024 23:32:27,Nm,Nijmegen Station,51.841111,5.854167,GV,The Hague Hollands Spoor,52.070833,4.322222,1009
10-04-2024 11:58:09,10-04-2024 18:14:57,Rtd,Rotterdam Centraal,51.9225,4.467167,Asd,Amsterdam Centraal,52.379189,4.899431,1169
10-03-2024 03:24:10,10-04-2024 01:32:27,Asdz,Amsterdam Zuid,52.338602,4.871978,Asd,Amsterdam Centraal,52.379189,4.899431,1729
10-01-2024 01:20:09,10-02-2024 11:58:56,Rtd,Rotterdam Centraal,51.9225,4.467167,Uto,Utrecht Overvecht,52.113333,5.111111,1348
10-02-2024 19:33:18,10-03-2024 21:44:55,Ah,Arnhem Centraal,51.985,5.898611,Nm,Nijmegen Station,51.841111,5.854167,1630
10-01-2024 07:09:29,10-03-2024 15:50:38,Rtb,Rotterdam Blaak,51.920582,4.486082,Uto,Utrecht Overvecht,52.113333,5.111111,1256
10-03-2024 04:02:22,10-04-2024 22:40:26,Ah,Arnhem Centraal,51.985,5.898611,Asd,Amsterdam Centraal,52.379189,4.899431,1401
10-02-2024 23:18:10,10-04-2024 08:05:52,Rtb,Rotterdam Blaak,51.920582,4.486082,Rtd,Rotterdam Centraal,51.9225,4.467167,1135
10-01-2024 22:49:05,10-03-2024 03:23:14,Asd,Amsterdam Centraal,52.379189,4.899431,Asdz,Amsterdam Zuid,52.338602,4.871978,1319
10-04-2024 19:11:19,10-04-2024 19:34:46,Ams,Amsterdam Amstel,52.346587,4.918684,Nm,Nijmegen Station,51.841111,5.854167,1600
10-01-2024 07:45:36,10-03-2024 22:55:47,Asdz,Amsterdam Zuid,52.338602,4.871978,Asd,Amsterdam Centraal,52.379189,4.899431,1195
10-03-2024 03:15:50,10-04-2024 01:37:19,Gvc,The Hague Centraal,52.084167,4.324722,Rtb,Rotterdam Blaak,51.920582,4.486082,1085
10-03-2024 00:14:53,10-03-2024 23:43:26,Gvc,The Hague Centraal,52.084167,4.324722,Asd,Amsterdam Centraal,52.379189,4.899431,1619
10-01-2024 23:01:05,10-02-2024 09:02:27,Ams,Amsterdam Amstel,52.346587,4.918684,Rtb,Rotterdam Blaak,51.920582,4.486082,1244
10-04-2024 18:32:17,10-04-2024 23:17:36,Gvc,The Hague Centraal,52.084167,4.324722,Ah,Arnhem Centraal,51.985,5.898611,1717
10-01-2024 18:32:32,10-04-2024 15:35:37,Ut,Utrecht Centraal,52.089444,5.110278,Nm,Nijmegen Station,51.841111,5.854167,1396
10-03-2024 07:54:15,10-04-2024 22:23:17,Ah,Arnhem Centraal,51.985,5.898611,Ut,Utrecht Centraal,52.089444,5.110278,1473
10-04-2024 18:59:25,10-04-2024 22:10:07,Nm,Nijmegen Station,51.841111,5.854167,Ah,Arnhem Centraal,51.985,5.898611,1446
10-03-2024 20:45:04,10-03-2024 23:10:29,Ams,Amsterdam Amstel,52.346587,4.918684,Asdz,Amsterdam Zuid,52.338602,4.871978,1860
10-04-2024 06:29:51,10-04-2024 16:54:18,Asdz,Amsterdam Zuid,52.338602,4.871978,Ut,Utrecht Centraal,52.089444,5.110278,1163
10-04-2024 23:19:53,10-04-2024 23:33:35,Ams,Amsterdam Amstel,52.346587,4.918684,Gvc,The Hague Centraal,52.084167,4.324722,1033
10-03-2024 12:59:47,10-04-2024 07:32:10,Ut,Utrecht Centraal,52.089444,5.110278,Gvc,The Hague Centraal,52.084167,4.324722,1372
10-04-2024 18:15:44,10-04-2024 19:47:22,Gvc,The Hague Centraal,52.084167,4.324722,Ut,Utrecht Centraal,52.089444,5.110278,1239
10-04-2024 02:02:11,10-04-2024 16:14:19,Rtd,Rotterdam Centraal,51.9225,4.467167,Gvc,The Hague Centraal,52.084167,4.324722,1786
10-03-2024 22:12:34,10-04-2024 23:21:06,Ams,Amsterdam Amstel,52.346587,4.918684,Rtd,Rotterdam Centraal,51.9225,4.467167,1245
10-02-2024 00:55:30,10-04-2024 20:38:19,Rtd,Rotterdam Centraal,51.9225,4.467167,Ut,Utrecht Centraal,52.089444,5.110278,1542
10-04-2024 09:01:45,10-04-2024 13:24:02,GV,The Hague Hollands Spoor,52.070833,4.322222,Uto,Utrecht Overvecht,52.113333,5.111111,1163
10-04-2024 18:58:34,10-04-2024 22:13:12,Uto,Utrecht Overvecht,52.113333,5.111111,Ah,Arnhem Centraal,51.985,5.898611,1279
10-01-2024 08:09:20,10-03-2024 14:52:46,Gvc,The Hague Centraal,52.084167,4.324722,Ut,Utrecht Centraal,52.089444,5.110278,1815
10-02-2024 10:13:28,10-04-2024 22:03:17,Uto,Utrecht Overvecht,52.113333,5.111111,Ah,Arnhem Centraal,51.985,5.898611,1381
10-01-2024 09:41:23,10-01-2024 17:13:12,Ut,Utrecht Centraal,52.089444,5.110278,Uto,Utrecht Overvecht,52.113333,5.111111,1033
10-03-2024 15:23:38,10-03-2024 20:57:01,Ams,Amsterdam Amstel,52.346587,4.918684,Asd,Amsterdam Centraal,52.379189,4.899431,1015
10-02-2024 05:15:47,10-04-2024 15:06:50,Gvc,The Hague Centraal,52.084167,4.324722,Nm,Nijmegen Station,51.841111,5.854167,1445
10-02-2024 12:32:25,10-02-2024 13:22:16,Asd,Amsterdam Centraal,52.379189,4.899431,Uto,Utrecht Overvecht,52.113333,5.111111,1408
10-01-2024 02:42:30,10-02-2024 20:30:02,Rtd,Rotterdam Centraal,51.9225,4.467167,Asd,Amsterdam Centraal,52.379189,4.899431,1693
10-01-2024 03:43:00,10-01-2024 06:58:35,Uto,Utrecht Overvecht,52.113333,5.111111,Rtd,Rotterdam Centraal,51.9225,4.467167,1838
10-02-2024 14:08:28,10-03-2024 21:17:40,Uto,Utrecht Overvecht,52.113333,5.111111,Ah,Arnhem Centraal,51.985,5.898611,1642
10-01-2024 04:44:37,10-01-2024 11:15:34,Gvc,The Hague Centraal,52.084167,4.324722,Ut,Utrecht Centraal,52.089444,5.110278,1851
10-02-2024 17:32:21,10-02-2024 20:21:25,Asdz,Amsterdam Zuid,52.338602,4.871978,Ams,Amsterdam Amstel,52.346587,4.918684,1579
10-04-2024 18:13:27,10-04-2024 19:19:34,Rtb,Rotterdam Blaak,51.920582,4.486082,Ut,Utrecht Centraal,52.089444,5.110278,1853
10-02-2024 09:26:33,10-04-2024 22:21:39,Rtb,Rotterdam Blaak,51.920582,4.486082,Asdz,Amsterdam Zuid,52.338602,4.871978,1905
10-01-2024 16:54:57,10-02-2024 08:31:07,Asdz,Amsterdam Zuid,52.338602,4.871978,Rtb,Rotterdam Blaak,51.920582,4.486082,1067
10-02-2024 16:12:36,10-03-2024 05:47:52,Uto,Utrecht Overvecht,52.113333,5.111111,Ah,Arnhem Centraal,51.985,5.898611,1369
10-04-2024 00:50:16,10-04-2024 06:39:38,Ut,Utrecht Centraal,52.089444,5.110278,Asdz,Amsterdam Zuid,52.338602,4.871978,1627
10-04-2024 04:26:17,10-04-2024 14:16:25,Uto,Utrecht Overvecht,52.113333,5.111111,Nm,Nijmegen Station,51.841111,5.854167,1478
10-01-2024 22:47:41,10-04-2024 17:49:55,Rtb,Rotterdam Blaak,51.920582,4.486082,Ut,Utrecht Centraal,52.089444,5.110278,1267
10-03-2024 15:08:13,10-04-2024 18:25:51,Asdz,Amsterdam Zuid,52.338602,4.871978,Ah,Arnhem Centraal,51.985,5.898611,1034
10-03-2024 00:42:21,10-03-2024 10:22:58,Asdz,Amsterdam Zuid,52.338602,4.871978,Asd,Amsterdam Centraal,52.379189,4.899431,1042
10-01-2024 23:41:21,10-02-2024 17:40:07,Asd,Amsterdam Centraal,52.379189,4.899431,Ah,Arnhem Centraal,51.985,5.898611,1230
10-03-2024 16:03:10,10-04-2024 16:38:33,Rtb,Rotterdam Blaak,51.920582,4.486082,Rtd,Rotterdam Centraal,51.9225,4.467167,1168
10-02-2024 08:44:11,10-04-2024 01:41:08,Gvc,The Hague Centraal,52.084167,4.324722,Uto,Utrecht Overvecht,52.113333,5.111111,1119
10-01-2024 00:46:11,10-04-2024 09:56:50,Ah,Arnhem Centraal,51.985,5.898611,Ut,Utrecht Centraal,52.089444,5.110278,1321
10-03-2024 08:20:27,10-04-2024 14:50:45,Uto,Utrecht Overvecht,52.113333,5.111111,Ams,Amsterdam Amstel,52.346587,4.918684,1263
10-02-2024 12:52:04,10-02-2024 23:58:02,Rtd,Rotterdam Centraal,51.9225,4.467167,Asdz,Amsterdam Zuid,52.338602,4.871978,1492
10-01-2024 16:12:34,10-03-2024 01:23:40,Rtb,Rotterdam Blaak,51.920582,4.486082,Asdz,Amsterdam Zuid,52.338602,4.871978,1129
10-04-2024 16:15:31,10-04-2024 22:48:32,Asd,Amsterdam Centraal,52.379189,4.899431,Ut,Utrecht Centraal,52.089444,5.110278,1796
10-01-2024 16:16:54,10-02-2024 12:02:42,Gvc,The Hague Centraal,52.084167,4.324722,Ah,Arnhem Centraal,51.985,5.898611,1988
10-04-2024 21:43:25,10-04-2024 23:53:00,Gvc,The Hague Centraal,52.084167,4.324722,Asdz,Amsterdam Zuid,52.338602,4.871978,1976
10-04-2024 11:44:21,10-04-2024 17:37:51,Ah,Arnhem Centraal,51.985,5.898611,GV,The Hague Hollands Spoor,52.070833,4.322222,1842
10-02-2024 10:37:51,10-04-2024 16:28:27,Asdz,Amsterdam Zuid,52.338602,4.871978,Uto,Utrecht Overvecht,52.113333,5.111111,1537
10-01-2024 21:14:17,10-02-2024 12:39:56,Ut,Utrecht Centraal,52.089444,5.110278,Uto,Utrecht Overvecht,52.113333,5.111111,1352
10-01-2024 06:11:25,10-02-2024 02:19:05,Gvc,The Hague Centraal,52.084167,4.324722,Ah,Arnhem Centraal,51.985,5.898611,1734
10-03-2024 05:41:09,10-04-2024 08:23:14,Gvc,The Hague Centraal,52.084167,4.324722,Uto,Utrecht Overvecht,52.113333,5.111111,1508
10-01-2024 21:31:44,10-02-2024 01:54:24,Rtd,Rotterdam Centraal,51.9225,4.467167,Uto,Utrecht Overvecht,52.113333,5.111111,1162
10-01-2024 14:25:10,10-03-2024 19:02:18,Ams,Amsterdam Amstel,52.346587,4.918684,Asd,Amsterdam Centraal,52.379189,4.899431,1813
10-04-2024 02:34:21,10-04-2024 02:55:14,Ah,Arnhem Centraal,51.985,5.898611,Ut,Utrecht Centraal,52.089444,5.110278,1030
10-01-2024 08:32:27,10-03-2024 21:41:48,Gvc,The Hague Centraal,52.084167,4.324722,Asd,Amsterdam Centraal,52.379189,4.899431,1094
10-03-2024 06:21:29,10-04-2024 21:43:55,Ams,Amsterdam Amstel,52.346587,4.918684,Rtd,Rotterdam Centraal,51.9225,4.467167,1544
10-04-2024 06:02:21,10-04-2024 10:28:50,Asd,Amsterdam Centraal,52.379189,4.899431,GV,The Hague Hollands Spoor,52.070833,4.322222,1975
10-02-2024 22:45:39,10-04-2024 12:25:27,Ams,Amsterdam Amstel,52.346587,4.918684,Nm,Nijmegen Station,51.841111,5.854167,1873
10-04-2024 22:28:55,10-04-2024 23:25:18,Uto,Utrecht Overvecht,52.113333,5.111111,Rtd,Rotterdam Centraal,51.9225,4.467167,1372
10-03-2024 12:04:39,10-03-2024 19:08:05,Rtd,Rotterdam Centraal,51.9225,4.467167,GV,The Hague Hollands Spoor,52.070833,4.322222,1973
10-03-2024 03:31:46,10-04-2024 05:58:40,Rtb,Rotterdam Blaak,51.920582,4.486082,Ams,Amsterdam Amstel,52.346587,4.918684,1307
10-04-2024 00:57:45,10-04-2024 03:25:19,GV,The Hague Hollands Spoor,52.070833,4.322222,Uto,Utrecht Overvecht,52.113333,5.111111,1112
10-04-2024 04:18:14,10-04-2024 23:28:13,Uto,Utrecht Overvecht,52.113333,5.111111,Ams,Amsterdam Amstel,52.346587,4.918684,1302
10-03-2024 15:49:17,10-04-2024 23:10:03,Gvc,The Hague Centraal,52.084167,4.324722,Asdz,Amsterdam Zuid,52.338602,4.871978,1441
10-04-2024 20:14:33,10-04-2024 22:33:10,Nm,Nijmegen Station,51.841111,5.854167,Uto,Utrecht Overvecht,52.113333,5.111111,1838
10-01-2024 21:58:17,10-04-2024 08:53:01,Gvc,The Hague Centraal,52.084167,4.324722,Ut,Utrecht Centraal,52.089444,5.110278,1118
10-01-2024 15:32:18,10-03-2024 15:27:52,Gvc,The Hague Centraal,52.084167,4.324722,Ah,Arnhem Centraal,51.985,5.898611,1564
10-04-2024 20:15:38,10-04-2024 20:38:52,Rtb,Rotterdam Blaak,51.920582,4.486082,Rtd,Rotterdam Centraal,51.9225,4.467167,1212
10-04-2024 17:08:09,10-04-2024 20:50:14,GV,The Hague Hollands Spoor,52.070833,4.322222,Gvc,The Hague Centraal,52.084167,4.324722,1640
10-03-2024 19:08:06,10-04-2024 07:29:12,Rtd,Rotterdam Centraal,51.9225,4.467167,Ah,Arnhem Centraal,51.985,5.898611,1914
10-02-2024 10:27:52,10-02-2024 19:47:00,Nm,Nijmegen Station,51.841111,5.854167,Gvc,The Hague Centraal,52.084167,4.324722,1379
10-03-2024 07:22:51,10-03-2024 09:49:49,Asdz,Amsterdam Zuid,52.338602,4.871978,GV,The Hague Hollands Spoor,52.070833,4.322222,1587
10-01-2024 11:34:51,10-02-2024 18:34:59,Gvc,The Hague Centraal,52.084167,4.324722,Rtd,Rotterdam Centraal,51.9225,4.467167,1659
10-03-2024 00:29:34,10-03-2024 17:37:39,Rtb,Rotterdam Blaak,51.920582,4.486082,Rtd,Rotterdam Centraal,51.9225,4.467167,1510
10-02-2024 06:56:45,10-02-2024 23:22:07,Rtd,Rotterdam Centraal,51.9225,4.467167,Gvc,The Hague Centraal,52.084167,4.324722,1796
10-04-2024 02:59:02,10-04-2024 04:07:50,Nm,Nijmegen Station,51.841111,5.854167,Gvc,The Hague Centraal,52.084167,4.324722,1938
10-03-2024 13:31:24,10-04-2024 15:13:18,Rtd,Rotterdam Centraal,51.9225,4.467167,Ah,Arnhem Centraal,51.985,5.898611,1127
10-01-2024 03:45:04,10-03-2024 15:00:30,Ams,Amsterdam Amstel,52.346587,4.918684,Uto,Utrecht Overvecht,52.113333,5.111111,1861
10-01-2024 12:39:05,10-03-2024 13:30:48,Uto,Utrecht Overvecht,52.113333,5.111111,Rtb,Rotterdam Blaak,51.920582,4.486082,1112
10-04-2024 05:48:04,10-04-2024 11:04:59,Ams,Amsterdam Amstel,52.346587,4.918684,GV,The Hague Hollands Spoor,52.070833,4.322222,1988
10-04-2024 09:12:26,10-04-2024 19:56:11,Nm,Nijmegen Station,51.841111,5.854167,Ah,Arnhem Centraal,51.985,5.898611,1816
10-03-2024 02:40:36,10-04-2024 04:23:31,Ah,Arnhem Centraal,51.985,5.898611,Uto,Utrecht Overvecht,52.113333,5.111111,1278
10-03-2024 01:29:21,10-03-2024 11:46:47,GV,The Hague Hollands Spoor,52.070833,4.322222,Uto,Utrecht Overvecht,52.113333,5.111111,1033
10-01-2024 10:00:53,10-03-2024 03:31:40,Asd,Amsterdam Centraal,52.379189,4.899431,Rtd,Rotterdam Centraal,51.9225,4.467167,1834
10-04-2024 06:47:54,10-04-2024 07:57:30,Gvc,The Hague Centraal,52.084167,4.324722,Uto,Utrecht Overvecht,52.113333,5.111111,1409
10-03-2024 01:20:28,10-04-2024 13:07:27,Ah,Arnhem Centraal,51.985,5.898611,Asdz,Amsterdam Zuid,52.338602,4.871978,1397
10-03-2024 04:46:07,10-04-2024 10:37:59,Ah,Arnhem Centraal,51.985,5.898611,Gvc,The Hague Centraal,52.084167,4.324722,1190
10-01-2024 23:39:06,10-02-2024 11:15:42,Rtb,Rotterdam Blaak,51.920582,4.486082,Ams,Amsterdam Amstel,52.346587,4.918684,1614
10-04-2024 04:12:46,10-04-2024 04:24:36,Gvc,The Hague Centraal,52.084167,4.324722,Uto,Utrecht Overvecht,52.113333,5.111111,1123
10-04-2024 21:03:23,10-04-2024 21:19:11,Rtd,Rotterdam Centraal,51.9225,4.467167,Gvc,The Hague Centraal,52.084167,4.324722,1647
10-03-2024 15:26:47,10-04-2024 20:40:49,Rtb,Rotterdam Blaak,51.920582,4.486082,Asd,Amsterdam Centraal,52.379189,4.899431,1612
10-02-2024 03:58:46,10-03-2024 09:25:45,Uto,Utrecht Overvecht,52.113333,5.111111,Nm,Nijmegen Station,51.841111,5.854167,1045
10-04-2024 23:23:27,10-04-2024 23:25:58,Ah,Arnhem Centraal,51.985,5.898611,Asd,Amsterdam Centraal,52.379189,4.899431,1820
10-01-2024 13:29:42,10-02-2024 14:49:15,Ah,Arnhem Centraal,51.985,5.898611,GV,The Hague Hollands Spoor,52.070833,4.322222,1195
10-01-2024 13:13:43,10-04-2024 10:05:12,Rtb,Rotterdam Blaak,51.920582,4.486082,Gvc,The Hague Centraal,52.084167,4.324722,1936
10-04-2024 08:17:46,10-04-2024 09:57:30,Ah,Arnhem Centraal,51.985,5.898611,Ut,Utrecht Centraal,52.089444,5.110278,1611
10-03-2024 22:58:20,10-04-2024 04:30:47,Uto,Utrecht Overvecht,52.113333,5.111111,Ams,Amsterdam Amstel,52.346587,4.918684,1292
10-03-2024 15:32:54,10-03-2024 19:12:55,Asd,Amsterdam Centraal,52.379189,4.899431,GV,The Hague Hollands Spoor,52.070833,4.322222,1052
10-04-2024 16:13:35,10-04-2024 20:28:47,Asd,Amsterdam Centraal,52.379189,4.899431,Rtd,Rotterdam Centraal,51.9225,4.467167,1692
10-04-2024 06:23:04,10-04-2024 21:57:49,Asd,Amsterdam Centraal,52.379189,4.899431,Asdz,Amsterdam Zuid,52.338602,4.871978,1148
10-03-2024 11:57:06,10-04-2024 03:44:05,Asdz,Amsterdam Zuid,52.338602,4.871978,Gvc,The Hague Centraal,52.084167,4.324722,1813
10-03-2024 17:36:40,10-04-2024 14:11:46,Ams,Amsterdam Amstel,52.346587,4.918684,Ut,Utrecht Centraal,52.089444,5.110278,1296
10-04-2024 20:00:08,10-04-2024 20:15:11,Rtd,Rotterdam Centraal,51.9225,4.467167,Uto,Utrecht Overvecht,52.113333,5.111111,1433
10-04-2024 03:07:02,10-04-2024 15:35:09,Asdz,Amsterdam Zuid,52.338602,4.871978,Ut,Utrecht Centraal,52.089444,5.110278,1957
10-01-2024 16:59:12,10-02-2024 08:47:39,Ams,Amsterdam Amstel,52.346587,4.918684,Rtd,Rotterdam Centraal,51.9225,4.467167,1480
10-03-2024 01:03:56,10-04-2024 07:18:56,Uto,Utrecht Overvecht,52.113333,5.111111,GV,The Hague Hollands Spoor,52.070833,4.322222,1921
10-03-2024 10:28:03,10-04-2024 01:04:06,Gvc,The Hague Centraal,52.084167,4.324722,Uto,Utrecht Overvecht,52.113333,5.111111,1583
10-02-2024 16:49:38,10-04-2024 10:20:02,Gvc,The Hague Centraal,52.084167,4.324722,Uto,Utrecht Overvecht,52.113333,5.111111,1124
10-04-2024 12:38:50,10-04-2024 20:08:14,Nm,Nijmegen Station,51.841111,5.854167,Ah,Arnhem Centraal,51.985,5.898611,1804
10-01-2024 10:16:27,10-03-2024 21:01:22,Ut,Utrecht Centraal,52.089444,5.110278,Ah,Arnhem Centraal,51.985,5.898611,1729
10-01-2024 07:37:39,10-04-2024 19:32:00,Ah,Arnhem Centraal,51.985,5.898611,Uto,Utrecht Overvecht,52.113333,5.111111,1101
10-01-2024 10:15:14,10-04-2024 18:44:07,Asd,Amsterdam Centraal,52.379189,4.899431,Rtb,Rotterdam Blaak,51.920582,4.486082,1978
